candidate_id,canonical_name,latitude,longitude,categories,district,district_query_id,district_query_url,source_name,source_record_id,source_url,source_license,collected_at,raw_source_tags,verification_status,duplicate_cluster_id,duplicate_candidate_ids
osm-node-8292429534-gampaha,Dikkande Mansion,7.067806,80.0968967,tourism=attraction,Gampaha,relation/5351775,https://www.openstreetmap.org/relation/5351775,OpenStreetMap,node/8292429534,https://www.openstreetmap.org/node/8292429534,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Dikkande Mansion"",""query_district_name"":""Gampaha"",""query_district_osm_relation_id"":""5351775"",""tourism"":""attraction""}",candidate_unverified,,
osm-node-12374149862-hambantota,Handunnoruwa Ancient Site,6.3778541,81.5079048,historic=ruins,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,node/12374149862,https://www.openstreetmap.org/node/12374149862,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Handunnoruwa Ancient Site"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945""}",candidate_unverified,,
osm-node-4511724347-jaffna,Mayakkai Well,9.8143717,80.2166694,tourism=viewpoint,Jaffna,relation/3237345,https://www.openstreetmap.org/relation/3237345,OpenStreetMap,node/4511724347,https://www.openstreetmap.org/node/4511724347,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Mayakkai Well"",""query_district_name"":""Jaffna"",""query_district_osm_relation_id"":""3237345"",""tourism"":""viewpoint""}",candidate_unverified,,
wikidata-Q7796948-nuwara-eliya,Totapolakanda,6.8330556,80.8197222,mountain,Nuwara Eliya,Q1583950,https://www.wikidata.org/wiki/Q1583950,Wikidata,Q7796948,https://www.wikidata.org/wiki/Q7796948,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q8502""],""instance_labels"":[""mountain""],""located_in_district_id"":""Q1583950"",""query_district_name"":""Nuwara Eliya"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Totapolakanda""}",candidate_unverified,dup-881e504b4a54,osm-node-4825524195-badulla
wikidata-Q28379814-ampara,Lahugala Kiri Vehera,6.8699167,81.7197222,Buddhist temple,Ampara,Q474395,https://www.wikidata.org/wiki/Q474395,Wikidata,Q28379814,https://www.wikidata.org/wiki/Q28379814,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q474395"",""query_district_name"":""Ampara"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Lahugala_Kiri_Vehera""}",candidate_unverified,,
wikidata-Q3534755-anuradhapura,Ruwanweli Maha Saya,8.35,80.3964,Buddhist temple|stupa,Anuradhapura,Q612614,https://www.wikidata.org/wiki/Q612614,Wikidata,Q3534755,https://www.wikidata.org/wiki/Q3534755,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q180987"",""Q5393308""],""instance_labels"":[""Buddhist temple"",""stupa""],""located_in_district_id"":""Q612614"",""query_district_name"":""Anuradhapura"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Ruwanwelisaya""}",candidate_unverified,,
wikidata-Q30850773-badulla,Lindamulla Pattini Devalaya,6.9798889,81.0696389,temple,Badulla,Q799713,https://www.wikidata.org/wiki/Q799713,Wikidata,Q30850773,https://www.wikidata.org/wiki/Q30850773,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q44539""],""instance_labels"":[""temple""],""located_in_district_id"":""Q799713"",""query_district_name"":""Badulla"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Lindamulla_Pattini_Devalaya""}",candidate_unverified,,
wikidata-Q20987389-colombo,Currency museum,6.9345278,79.8430556,museum,Colombo,Q606287,https://www.wikidata.org/wiki/Q606287,Wikidata,Q20987389,https://www.wikidata.org/wiki/Q20987389,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q33506""],""instance_labels"":[""museum""],""located_in_district_id"":""Q606287"",""query_district_name"":""Colombo"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Economic_History_Museum""}",candidate_unverified,,
wikidata-Q22338432-gampaha,Aluthepola Vihara,7.2058778,79.9623861,Buddhist temple,Gampaha,Q206344,https://www.wikidata.org/wiki/Q206344,Wikidata,Q22338432,https://www.wikidata.org/wiki/Q22338432,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q206344"",""query_district_name"":""Gampaha"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Aluthepola_Ganekanda_Raja_Maha_Vihara""}",candidate_unverified,,
osm-node-12629722001-hambantota,Mawella beach,5.9954466,80.7461264,tourism=viewpoint,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,node/12629722001,https://www.openstreetmap.org/node/12629722001,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Mawella beach"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945"",""tourism"":""viewpoint""}",candidate_unverified,,
wikidata-Q21975633-jaffna,Kadurugoda Vihara,9.75,80.0166667,Buddhist temple,Jaffna,Q1520182,https://www.wikidata.org/wiki/Q1520182,Wikidata,Q21975633,https://www.wikidata.org/wiki/Q21975633,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q1520182"",""query_district_name"":""Jaffna"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Ancient_Kadurugoda_Viharaya""}",candidate_unverified,,
wikidata-Q97262496-nuwara-eliya,Kurundu Oya Waterfall,7.0785278,80.8499444,waterfall,Nuwara Eliya,Q1583950,https://www.wikidata.org/wiki/Q1583950,Wikidata,Q97262496,https://www.wikidata.org/wiki/Q97262496,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q34038""],""instance_labels"":[""waterfall""],""located_in_district_id"":""Q1583950"",""query_district_name"":""Nuwara Eliya"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Kurundu_Oya_Falls""}",candidate_unverified,,
osm-node-11210754426-ampara,Crocodile Ponds,6.7591941,81.7851014,tourism=attraction,Ampara,relation/5351718,https://www.openstreetmap.org/relation/5351718,OpenStreetMap,node/11210754426,https://www.openstreetmap.org/node/11210754426,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Crocodile Ponds"",""query_district_name"":""Ampara"",""query_district_osm_relation_id"":""5351718"",""tourism"":""attraction""}",candidate_unverified,,
osm-node-12985856600-anuradhapura,Weeransole Ruins,8.3392737,80.1289893,historic=ruins,Anuradhapura,relation/5351719,https://www.openstreetmap.org/relation/5351719,OpenStreetMap,node/12985856600,https://www.openstreetmap.org/node/12985856600,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Weeransole Ruins"",""query_district_name"":""Anuradhapura"",""query_district_osm_relation_id"":""5351719""}",candidate_unverified,,
osm-node-13428292423-badulla,Waterfall,6.8658202,81.0443542,tourism=viewpoint,Badulla,relation/5351720,https://www.openstreetmap.org/relation/5351720,OpenStreetMap,node/13428292423,https://www.openstreetmap.org/node/13428292423,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Waterfall"",""query_district_name"":""Badulla"",""query_district_osm_relation_id"":""5351720"",""tourism"":""viewpoint""}",candidate_unverified,,
osm-node-2141657994-colombo,Thummodara Ranmudu Ella,6.8647276,80.1708905,tourism=attraction,Colombo,relation/5351774,https://www.openstreetmap.org/relation/5351774,OpenStreetMap,node/2141657994,https://www.openstreetmap.org/node/2141657994,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Thummodara Ranmudu Ella"",""query_district_name"":""Colombo"",""query_district_osm_relation_id"":""5351774"",""tourism"":""attraction""}",candidate_unverified,,
osm-way-196057979-gampaha,Negombo Dutch Fort,7.2086978,79.8312875,historic=archaeological_site,Gampaha,relation/5351775,https://www.openstreetmap.org/relation/5351775,OpenStreetMap,way/196057979,https://www.openstreetmap.org/way/196057979,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""archaeological_site"",""name"":""Negombo Dutch Fort"",""query_district_name"":""Gampaha"",""query_district_osm_relation_id"":""5351775"",""wikipedia"":""en:Negombo_fort""}",candidate_unverified,dup-aeedab17bd85,wikidata-Q18756153-gampaha
osm-node-13074409554-hambantota,Weheragala Ruins,6.3749043,81.3336562,historic=ruins,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,node/13074409554,https://www.openstreetmap.org/node/13074409554,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Weheragala Ruins"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945""}",candidate_unverified,,
osm-node-4511724378-jaffna,Mayakkai Cave,9.8121018,80.2157173,tourism=viewpoint,Jaffna,relation/3237345,https://www.openstreetmap.org/relation/3237345,OpenStreetMap,node/4511724378,https://www.openstreetmap.org/node/4511724378,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Mayakkai Cave"",""query_district_name"":""Jaffna"",""query_district_osm_relation_id"":""3237345"",""tourism"":""viewpoint""}",candidate_unverified,,
wikidata-Q28379866-ampara,Samanabedda cave temple,7.3430833,81.6497222,Buddhist temple,Ampara,Q474395,https://www.wikidata.org/wiki/Q474395,Wikidata,Q28379866,https://www.wikidata.org/wiki/Q28379866,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q474395"",""query_district_name"":""Ampara"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Samanabedda_cave_temple""}",candidate_unverified,,
wikidata-Q3610571-anuradhapura,Isurumuniya,8.3346,80.3904,vihara,Anuradhapura,Q612614,https://www.wikidata.org/wiki/Q612614,Wikidata,Q3610571,https://www.wikidata.org/wiki/Q3610571,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q844619""],""instance_labels"":[""vihara""],""located_in_district_id"":""Q612614"",""query_district_name"":""Anuradhapura"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Isurumuniya""}",candidate_unverified,,
wikidata-Q37424-badulla,Ravana Falls,6.9038889,81.0516667,waterfall,Badulla,Q799713,https://www.wikidata.org/wiki/Q799713,Wikidata,Q37424,https://www.wikidata.org/wiki/Q37424,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q34038""],""instance_labels"":[""waterfall""],""located_in_district_id"":""Q799713"",""query_district_name"":""Badulla"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Ravana_Ella""}",candidate_unverified,,
wikidata-Q20987412-colombo,Independence Memorial Museum,6.9045833,79.8672778,museum,Colombo,Q606287,https://www.wikidata.org/wiki/Q606287,Wikidata,Q20987412,https://www.wikidata.org/wiki/Q20987412,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q33506""],""instance_labels"":[""museum""],""located_in_district_id"":""Q606287"",""query_district_name"":""Colombo"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Independence_Memorial_Museum""}",candidate_unverified,,
wikidata-Q25055443-gampaha,"Saint Stephen's Church, Negombo",7.255,79.832,church building,Gampaha,Q206344,https://www.wikidata.org/wiki/Q206344,Wikidata,Q25055443,https://www.wikidata.org/wiki/Q25055443,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q16970""],""instance_labels"":[""church building""],""located_in_district_id"":""Q206344"",""query_district_name"":""Gampaha"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Saint_Stephen%27s_Church,_Negombo""}",candidate_unverified,,
osm-node-1727709368-hambantota,Sandagiri Stupa,6.2807167,81.2948619,historic=archaeological_site,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,node/1727709368,https://www.openstreetmap.org/node/1727709368,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""archaeological_site"",""name"":""Sandagiri Stupa"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945""}",candidate_unverified,,
wikidata-Q24044791-jaffna,Delft National Park,9.4972222,79.7,national park,Jaffna,Q1520182,https://www.wikidata.org/wiki/Q1520182,Wikidata,Q24044791,https://www.wikidata.org/wiki/Q24044791,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q46169""],""instance_labels"":[""national park""],""located_in_district_id"":""Q1520182"",""query_district_name"":""Jaffna"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Delft_National_Park""}",candidate_unverified,,
osm-node-11212455353-ampara,Abayasinghepura Archaeological Site,6.7665023,81.8143634,historic=ruins,Ampara,relation/5351718,https://www.openstreetmap.org/relation/5351718,OpenStreetMap,node/11212455353,https://www.openstreetmap.org/node/11212455353,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Abayasinghepura Archaeological Site"",""query_district_name"":""Ampara"",""query_district_osm_relation_id"":""5351718""}",candidate_unverified,,
osm-node-12985856601-anuradhapura,Kuda Vilachchiya Wewa and its Ruins,8.4480507,80.1528823,historic=ruins,Anuradhapura,relation/5351719,https://www.openstreetmap.org/relation/5351719,OpenStreetMap,node/12985856601,https://www.openstreetmap.org/node/12985856601,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Kuda Vilachchiya Wewa and its Ruins"",""query_district_name"":""Anuradhapura"",""query_district_osm_relation_id"":""5351719""}",candidate_unverified,,
osm-node-1712902149-badulla,Diyaluma Falls,6.7332925,81.0314914,tourism=viewpoint,Badulla,relation/5351720,https://www.openstreetmap.org/relation/5351720,OpenStreetMap,node/1712902149,https://www.openstreetmap.org/node/1712902149,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Diyaluma Falls"",""query_district_name"":""Badulla"",""query_district_osm_relation_id"":""5351720"",""tourism"":""viewpoint""}",candidate_unverified,,
osm-node-2141663842-colombo,Ella Uda Ella,6.8899887,80.1766836,tourism=attraction,Colombo,relation/5351774,https://www.openstreetmap.org/relation/5351774,OpenStreetMap,node/2141663842,https://www.openstreetmap.org/node/2141663842,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Ella Uda Ella"",""query_district_name"":""Colombo"",""query_district_osm_relation_id"":""5351774"",""tourism"":""attraction""}",candidate_unverified,,
osm-way-343482760-gampaha,Al Mubarak Kids Park,6.9548608,80.0161331,tourism=theme_park,Gampaha,relation/5351775,https://www.openstreetmap.org/relation/5351775,OpenStreetMap,way/343482760,https://www.openstreetmap.org/way/343482760,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Al Mubarak Kids Park"",""query_district_name"":""Gampaha"",""query_district_osm_relation_id"":""5351775"",""tourism"":""theme_park""}",candidate_unverified,,
osm-node-1783873595-hambantota,Tomb of Andare: the Court Jester,6.1763674,81.1639278,historic=monument,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,node/1783873595,https://www.openstreetmap.org/node/1783873595,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""monument"",""name"":""Tomb of Andare: the Court Jester"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945""}",candidate_unverified,,
osm-node-4518860265-jaffna,Kadurugoda Viharaya Archaeological Site - Kantharodai,9.7468646,80.0066385,tourism=viewpoint,Jaffna,relation/3237345,https://www.openstreetmap.org/relation/3237345,OpenStreetMap,node/4518860265,https://www.openstreetmap.org/node/4518860265,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Kadurugoda Viharaya Archaeological Site - Kantharodai"",""query_district_name"":""Jaffna"",""query_district_osm_relation_id"":""3237345"",""tourism"":""viewpoint""}",candidate_unverified,dup-8677e95a1db0,osm-way-161471513-jaffna
wikidata-Q29575291-ampara,Samangala Forest Hermitage,7.4109722,81.5811944,Buddhist temple,Ampara,Q474395,https://www.wikidata.org/wiki/Q474395,Wikidata,Q29575291,https://www.wikidata.org/wiki/Q29575291,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q474395"",""query_district_name"":""Ampara"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Samangala_Aranya_Senasanaya""}",candidate_unverified,,
wikidata-Q5209967-anuradhapura,Dakkhina Stupa,8.3411111,80.395,Buddhist temple,Anuradhapura,Q612614,https://www.wikidata.org/wiki/Q612614,Wikidata,Q5209967,https://www.wikidata.org/wiki/Q5209967,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q5393308""],""instance_labels"":[""Buddhist temple""],""located_in_district_id"":""Q612614"",""query_district_name"":""Anuradhapura"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Dakkhina_Stupa""}",candidate_unverified,,
wikidata-Q65060480-badulla,"St. Mary’s Cathedral, Badulla",6.990617,81.058538,Catholic cathedral,Badulla,Q799713,https://www.wikidata.org/wiki/Q799713,Wikidata,Q65060480,https://www.wikidata.org/wiki/Q65060480,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q56242215""],""instance_labels"":[""Catholic cathedral""],""located_in_district_id"":""Q799713"",""query_district_name"":""Badulla"",""wikipedia_url"":""https://en.wikipedia.org/wiki/St._Mary%27s_Cathedral,_Badulla""}",candidate_unverified,,
wikidata-Q20987445-colombo,National Museum of Natural History,6.9111944,79.8610833,national museum|natural history museum,Colombo,Q606287,https://www.wikidata.org/wiki/Q606287,Wikidata,Q20987445,https://www.wikidata.org/wiki/Q20987445,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q17431399"",""Q1970365""],""instance_labels"":[""national museum"",""natural history museum""],""located_in_district_id"":""Q606287"",""query_district_name"":""Colombo"",""wikipedia_url"":""https://en.wikipedia.org/wiki/National_Museum_of_Natural_History,_Colombo""}",candidate_unverified,,
wikidata-Q25055515-gampaha,St. Sebastian’s Church,7.219,79.839,church building,Gampaha,Q206344,https://www.wikidata.org/wiki/Q206344,Wikidata,Q25055515,https://www.wikidata.org/wiki/Q25055515,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q16970""],""instance_labels"":[""church building""],""located_in_district_id"":""Q206344"",""query_district_name"":""Gampaha"",""wikipedia_url"":""https://en.wikipedia.org/wiki/St._Sebastian%27s_Church,_Wellaweediya""}",candidate_unverified,,
osm-node-2918580550-hambantota,Birds Research Center & Resort,6.2166468,81.090144,tourism=zoo,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,node/2918580550,https://www.openstreetmap.org/node/2918580550,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Birds Research Center & Resort"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945"",""tourism"":""zoo""}",candidate_unverified,,
wikidata-Q24949100-jaffna,"St. Thomas' Cathedral, Vaddukoddai",9.7293611,79.9490556,church building,Jaffna,Q1520182,https://www.wikidata.org/wiki/Q1520182,Wikidata,Q24949100,https://www.wikidata.org/wiki/Q24949100,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q16970""],""instance_labels"":[""church building""],""located_in_district_id"":""Q1520182"",""query_district_name"":""Jaffna"",""wikipedia_url"":""https://en.wikipedia.org/wiki/St._Thomas%27_Cathedral,_Vaddukoddai""}",candidate_unverified,,
osm-node-11212455354-ampara,Radella Archaeological Site I,6.8162489,81.7660678,historic=ruins,Ampara,relation/5351718,https://www.openstreetmap.org/relation/5351718,OpenStreetMap,node/11212455354,https://www.openstreetmap.org/node/11212455354,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Radella Archaeological Site I"",""query_district_name"":""Ampara"",""query_district_osm_relation_id"":""5351718""}",candidate_unverified,,
osm-node-12985877731-anuradhapura,Galbendi Neeravia Archaeological Ruins,8.4391121,80.0891632,historic=ruins,Anuradhapura,relation/5351719,https://www.openstreetmap.org/relation/5351719,OpenStreetMap,node/12985877731,https://www.openstreetmap.org/node/12985877731,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Galbendi Neeravia Archaeological Ruins"",""query_district_name"":""Anuradhapura"",""query_district_osm_relation_id"":""5351719""}",candidate_unverified,,
osm-node-1743021897-badulla,Sunrise viewpoint,6.8560235,81.0530765,tourism=viewpoint,Badulla,relation/5351720,https://www.openstreetmap.org/relation/5351720,OpenStreetMap,node/1743021897,https://www.openstreetmap.org/node/1743021897,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Sunrise viewpoint"",""query_district_name"":""Badulla"",""query_district_osm_relation_id"":""5351720"",""tourism"":""viewpoint""}",candidate_unverified,,
osm-node-3516467775-colombo,Srimath Anagarika Dharmapala Statue,6.9105256,79.8935704,historic=monument,Colombo,relation/5351774,https://www.openstreetmap.org/relation/5351774,OpenStreetMap,node/3516467775,https://www.openstreetmap.org/node/3516467775,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""monument"",""name"":""Srimath Anagarika Dharmapala Statue"",""query_district_name"":""Colombo"",""query_district_osm_relation_id"":""5351774""}",candidate_unverified,,
osm-way-376324583-gampaha,Railway Museum,7.0926426,79.9930476,tourism=museum,Gampaha,relation/5351775,https://www.openstreetmap.org/relation/5351775,OpenStreetMap,way/376324583,https://www.openstreetmap.org/way/376324583,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Railway Museum"",""query_district_name"":""Gampaha"",""query_district_osm_relation_id"":""5351775"",""tourism"":""museum""}",candidate_unverified,,
osm-node-4391700339-hambantota,Turtles View,6.0461535,80.8559105,tourism=zoo,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,node/4391700339,https://www.openstreetmap.org/node/4391700339,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Turtles View"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945"",""tourism"":""zoo""}",candidate_unverified,,
osm-node-4623193537-jaffna,Dutch Fort Pyle Ruins,9.5933741,80.4361752,historic=ruins,Jaffna,relation/3237345,https://www.openstreetmap.org/relation/3237345,OpenStreetMap,node/4623193537,https://www.openstreetmap.org/node/4623193537,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""ruins"",""name"":""Dutch Fort Pyle Ruins"",""query_district_name"":""Jaffna"",""query_district_osm_relation_id"":""3237345""}",candidate_unverified,,
wikidata-Q3533266-ampara,Thambiluvil Sri Kannaki amman temple,7.13333,81.85,Hindu temple,Ampara,Q474395,https://www.wikidata.org/wiki/Q474395,Wikidata,Q3533266,https://www.wikidata.org/wiki/Q3533266,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q842402""],""instance_labels"":[""Hindu temple""],""located_in_district_id"":""Q474395"",""query_district_name"":""Ampara"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Thambiluvil_Kannaki_Amman_Temple""}",candidate_unverified,,
wikidata-Q542107-anuradhapura,Mahavihara of Anuradhapura,8.3446872,80.3965484,mahavihara,Anuradhapura,Q612614,https://www.wikidata.org/wiki/Q612614,Wikidata,Q542107,https://www.wikidata.org/wiki/Q542107,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q19323827""],""instance_labels"":[""mahavihara""],""located_in_district_id"":""Q612614"",""query_district_name"":""Anuradhapura"",""wikipedia_url"":""https://en.wikipedia.org/wiki/Anuradhapura_Maha_Viharaya""}",candidate_unverified,,
osm-node-2520519763-badulla,ISM Logo,6.8148211,80.9589389,historic=monument,Badulla,relation/5351720,https://www.openstreetmap.org/relation/5351720,OpenStreetMap,node/2520519763,https://www.openstreetmap.org/node/2520519763,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""historic"":""monument"",""name"":""ISM Logo"",""query_district_name"":""Badulla"",""query_district_osm_relation_id"":""5351720""}",candidate_unverified,,
wikidata-Q22906291-colombo,All Saints' Church,6.92087,79.87512,church building,Colombo,Q606287,https://www.wikidata.org/wiki/Q606287,Wikidata,Q22906291,https://www.wikidata.org/wiki/Q22906291,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q16970""],""instance_labels"":[""church building""],""located_in_district_id"":""Q606287"",""query_district_name"":""Colombo"",""wikipedia_url"":""https://en.wikipedia.org/wiki/All_Saints%27_Church,_Borella""}",candidate_unverified,,
wikidata-Q25226752-gampaha,St. Mary’s Church,7.201,79.838,church building,Gampaha,Q206344,https://www.wikidata.org/wiki/Q206344,Wikidata,Q25226752,https://www.wikidata.org/wiki/Q25226752,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q16970""],""instance_labels"":[""church building""],""located_in_district_id"":""Q206344"",""query_district_name"":""Gampaha"",""wikipedia_url"":""https://en.wikipedia.org/wiki/St._Mary%27s_Church,_Negombo""}",candidate_unverified,,
osm-node-4794762722-hambantota,Godavaya wildlife sanctuary viewpoint,6.1067418,81.05071,tourism=viewpoint,Hambantota,relation/5337945,https://www.openstreetmap.org/relation/5337945,OpenStreetMap,node/4794762722,https://www.openstreetmap.org/node/4794762722,ODbL 1.0,2026-08-19T17:27:06+00:00,"{""name"":""Godavaya wildlife sanctuary viewpoint"",""query_district_name"":""Hambantota"",""query_district_osm_relation_id"":""5337945"",""tourism"":""viewpoint""}",candidate_unverified,,
wikidata-Q24949103-jaffna,"St. James' Church, Nallur",9.6735556,80.0376667,church building,Jaffna,Q1520182,https://www.wikidata.org/wiki/Q1520182,Wikidata,Q24949103,https://www.wikidata.org/wiki/Q24949103,CC0 1.0,2026-08-19T17:27:06+00:00,"{""heritage_designation_ids"":[],""heritage_designation_labels"":[],""instance_ids"":[""Q16970""],""instance_labels"":[""church building""],""located_in_district_id"":""Q1520182"",""query_district_name"":""Jaffna"",""wikipedia_url"":""https://en.wikipedia.org/wiki/St._James%27_Church,_Nallur""}",candidate_unverified,,
