judgement_id,profile_id,user_interests,place_id,poi_name,district,verified_poi_tags,source_name,source_url,split,example_partition,weak_label,reviewer_a_label,reviewer_b_label,final_relevance_label,label_provenance,rule_version,adjudication_note
P12::osm-node-2714398529,P12,city|history,osm-node-2714398529,NIFS Sam Popham's Arboretum,Matale,nature|wildlife,OpenStreetMap,https://www.openstreetmap.org/node/2714398529,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P12::wikidata-Q1146327,P12,city|history,wikidata-Q1146327,Pidurutalagala,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q1146327,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P12::wikidata-Q19710937,P12,city|history,wikidata-Q19710937,Dunsinane Falls,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q19710937,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P12::wikidata-Q23585049,P12,city|history,wikidata-Q23585049,One Tree Hill,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q23585049,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P12::wikidata-Q37551,P12,city|history,wikidata-Q37551,Devon Falls,Nuwara Eliya,nature,Wikidata,https://www.wikidata.org/wiki/Q37551,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P12::wikidata-Q375975,P12,city|history,wikidata-Q375975,Kirigalpoththa,Nuwara Eliya,adventure|nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q375975,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P12::wikidata-Q37700,P12,city|history,wikidata-Q37700,Elgin Falls,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q37700,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P12::wikidata-Q38350,P12,city|history,wikidata-Q38350,St. Clair's Falls,Nuwara Eliya,nature,Wikidata,https://www.wikidata.org/wiki/Q38350,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P12::wikidata-Q5640438,P12,city|history,wikidata-Q5640438,Hakgala,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q5640438,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P12::wikidata-Q7796948,P12,city|history,wikidata-Q7796948,Totapolakanda,Nuwara Eliya,adventure|nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q7796948,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P12::wikidata-Q97262496,P12,city|history,wikidata-Q97262496,Kurundu Oya Waterfall,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q97262496,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q15717689,P14,culture|history|religion,wikidata-Q15717689,Temple of the Sacred Tooth Relic,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q15717689,training,rule_derived_weak_training_v2,2,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q3119056,P14,culture|history|religion,wikidata-Q3119056,"Royal Botanic Gardens, Peradeniya",Kandy,nature,Wikidata,https://www.wikidata.org/wiki/Q3119056,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q5966035,P14,culture|history|religion,wikidata-Q5966035,Kandy Lake,Kandy,city|nature,Wikidata,https://www.wikidata.org/wiki/Q5966035,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q7876953,P14,culture|history|religion,wikidata-Q7876953,Udawatta Kele Sanctuary,Kandy,nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q7876953,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::osm-node-3276843504,P14,culture|history|religion,osm-node-3276843504,Ceylon Tea Museum,Kandy,culture|history,OpenStreetMap,https://www.openstreetmap.org/node/3276843504,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::osm-node-4157023134,P14,culture|history|religion,osm-node-4157023134,Arthur's Seat,Kandy,city|nature,OpenStreetMap,https://www.openstreetmap.org/node/4157023134,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q20859170,P14,culture|history|religion,wikidata-Q20859170,British Garrison Cemetery,Kandy,history,Wikidata,https://www.wikidata.org/wiki/Q20859170,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q3217592,P14,culture|history|religion,wikidata-Q3217592,Lankatilaka Vihara,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q3217592,training,rule_derived_weak_training_v2,2,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q25637940,P14,culture|history|religion,wikidata-Q25637940,Gadaladeniya Vihara,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q25637940,training,rule_derived_weak_training_v2,2,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q5370021,P14,culture|history|religion,wikidata-Q5370021,Embekka Devalaya,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q5370021,training,rule_derived_weak_training_v2,2,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q28015701,P14,culture|history|religion,wikidata-Q28015701,Alawathugoda Saman Devalaya,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q28015701,training,rule_derived_weak_training_v2,2,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::osm-node-11017570005,P14,culture|history|religion,osm-node-11017570005,Giragama Walawwa,Kandy,culture|history,OpenStreetMap,https://www.openstreetmap.org/node/11017570005,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q3533580,P14,culture|history|religion,wikidata-Q3533580,National Museum of Kandy,Kandy,culture|history,Wikidata,https://www.wikidata.org/wiki/Q3533580,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q20010653,P14,culture|history|religion,wikidata-Q20010653,"National Railway Museum, Kadugannawa",Kandy,culture|history,Wikidata,https://www.wikidata.org/wiki/Q20010653,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::osm-node-11096423467,P14,culture|history|religion,osm-node-11096423467,Dawson Tower,Kandy,city|history,OpenStreetMap,https://www.openstreetmap.org/node/11096423467,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::osm-node-11583843280,P14,culture|history|religion,osm-node-11583843280,Jodu Ella Water Falls,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/11583843280,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::osm-node-5063761704,P14,culture|history|religion,osm-node-5063761704,Huluganga Ella Waterfall,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/5063761704,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::osm-node-4440038982,P14,culture|history|religion,osm-node-4440038982,Kadiyallana Falls,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/4440038982,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::osm-node-4566489017,P14,culture|history|religion,osm-node-4566489017,Galboda Falls,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/4566489017,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::osm-node-5299675266,P14,culture|history|religion,osm-node-5299675266,Ambuluwawa,Kandy,adventure|culture|nature,OpenStreetMap,https://www.openstreetmap.org/node/5299675266,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q16308678,P14,culture|history|religion,wikidata-Q16308678,Matale Muthumariyamman Temple,Matale,culture|religion,Wikidata,https://www.wikidata.org/wiki/Q16308678,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q19700397,P14,culture|history|religion,wikidata-Q19700397,Aluvihare Rock Temple,Matale,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q19700397,training,rule_derived_weak_training_v2,2,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q25104534,P14,culture|history|religion,wikidata-Q25104534,Sera Ella Falls,Matale,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q25104534,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q272153,P14,culture|history|religion,wikidata-Q272153,Sigiriya,Matale,adventure|culture|history,Wikidata,https://www.wikidata.org/wiki/Q272153,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q45690,P14,culture|history|religion,wikidata-Q45690,Dambulla Cave Temple,Matale,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q45690,training,rule_derived_weak_training_v2,2,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q65949703,P14,culture|history|religion,wikidata-Q65949703,Pidurangala Rock,Matale,adventure|nature|religion,Wikidata,https://www.wikidata.org/wiki/Q65949703,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q3335386,P14,culture|history|religion,wikidata-Q3335386,Nalanda Gedige,Matale,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q3335386,training,rule_derived_weak_training_v2,2,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q18915186,P14,culture|history|religion,wikidata-Q18915186,Sembuwatta Lake,Matale,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q18915186,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::osm-way-191390663,P14,culture|history|religion,osm-way-191390663,Sigiriya Museum,Matale,culture|history,OpenStreetMap,https://www.openstreetmap.org/way/191390663,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::osm-node-2714398529,P14,culture|history|religion,osm-node-2714398529,NIFS Sam Popham's Arboretum,Matale,nature|wildlife,OpenStreetMap,https://www.openstreetmap.org/node/2714398529,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q1146327,P14,culture|history|religion,wikidata-Q1146327,Pidurutalagala,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q1146327,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q19710937,P14,culture|history|religion,wikidata-Q19710937,Dunsinane Falls,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q19710937,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q23585049,P14,culture|history|religion,wikidata-Q23585049,One Tree Hill,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q23585049,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q37551,P14,culture|history|religion,wikidata-Q37551,Devon Falls,Nuwara Eliya,nature,Wikidata,https://www.wikidata.org/wiki/Q37551,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q375975,P14,culture|history|religion,wikidata-Q375975,Kirigalpoththa,Nuwara Eliya,adventure|nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q375975,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q37700,P14,culture|history|religion,wikidata-Q37700,Elgin Falls,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q37700,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q38350,P14,culture|history|religion,wikidata-Q38350,St. Clair's Falls,Nuwara Eliya,nature,Wikidata,https://www.wikidata.org/wiki/Q38350,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q5640438,P14,culture|history|religion,wikidata-Q5640438,Hakgala,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q5640438,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q7796948,P14,culture|history|religion,wikidata-Q7796948,Totapolakanda,Nuwara Eliya,adventure|nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q7796948,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P14::wikidata-Q97262496,P14,culture|history|religion,wikidata-Q97262496,Kurundu Oya Waterfall,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q97262496,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q15717689,P15,city|culture|nature,wikidata-Q15717689,Temple of the Sacred Tooth Relic,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q15717689,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q3119056,P15,city|culture|nature,wikidata-Q3119056,"Royal Botanic Gardens, Peradeniya",Kandy,nature,Wikidata,https://www.wikidata.org/wiki/Q3119056,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q5966035,P15,city|culture|nature,wikidata-Q5966035,Kandy Lake,Kandy,city|nature,Wikidata,https://www.wikidata.org/wiki/Q5966035,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q7876953,P15,city|culture|nature,wikidata-Q7876953,Udawatta Kele Sanctuary,Kandy,nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q7876953,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::osm-node-3276843504,P15,city|culture|nature,osm-node-3276843504,Ceylon Tea Museum,Kandy,culture|history,OpenStreetMap,https://www.openstreetmap.org/node/3276843504,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::osm-node-4157023134,P15,city|culture|nature,osm-node-4157023134,Arthur's Seat,Kandy,city|nature,OpenStreetMap,https://www.openstreetmap.org/node/4157023134,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q20859170,P15,city|culture|nature,wikidata-Q20859170,British Garrison Cemetery,Kandy,history,Wikidata,https://www.wikidata.org/wiki/Q20859170,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q3217592,P15,city|culture|nature,wikidata-Q3217592,Lankatilaka Vihara,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q3217592,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q25637940,P15,city|culture|nature,wikidata-Q25637940,Gadaladeniya Vihara,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q25637940,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q5370021,P15,city|culture|nature,wikidata-Q5370021,Embekka Devalaya,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q5370021,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q28015701,P15,city|culture|nature,wikidata-Q28015701,Alawathugoda Saman Devalaya,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q28015701,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::osm-node-11017570005,P15,city|culture|nature,osm-node-11017570005,Giragama Walawwa,Kandy,culture|history,OpenStreetMap,https://www.openstreetmap.org/node/11017570005,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q3533580,P15,city|culture|nature,wikidata-Q3533580,National Museum of Kandy,Kandy,culture|history,Wikidata,https://www.wikidata.org/wiki/Q3533580,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q20010653,P15,city|culture|nature,wikidata-Q20010653,"National Railway Museum, Kadugannawa",Kandy,culture|history,Wikidata,https://www.wikidata.org/wiki/Q20010653,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::osm-node-11096423467,P15,city|culture|nature,osm-node-11096423467,Dawson Tower,Kandy,city|history,OpenStreetMap,https://www.openstreetmap.org/node/11096423467,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::osm-node-11583843280,P15,city|culture|nature,osm-node-11583843280,Jodu Ella Water Falls,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/11583843280,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::osm-node-5063761704,P15,city|culture|nature,osm-node-5063761704,Huluganga Ella Waterfall,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/5063761704,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::osm-node-4440038982,P15,city|culture|nature,osm-node-4440038982,Kadiyallana Falls,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/4440038982,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::osm-node-4566489017,P15,city|culture|nature,osm-node-4566489017,Galboda Falls,Kandy,adventure|nature,OpenStreetMap,https://www.openstreetmap.org/node/4566489017,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::osm-node-5299675266,P15,city|culture|nature,osm-node-5299675266,Ambuluwawa,Kandy,adventure|culture|nature,OpenStreetMap,https://www.openstreetmap.org/node/5299675266,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q16308678,P15,city|culture|nature,wikidata-Q16308678,Matale Muthumariyamman Temple,Matale,culture|religion,Wikidata,https://www.wikidata.org/wiki/Q16308678,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q19700397,P15,city|culture|nature,wikidata-Q19700397,Aluvihare Rock Temple,Matale,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q19700397,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q25104534,P15,city|culture|nature,wikidata-Q25104534,Sera Ella Falls,Matale,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q25104534,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q272153,P15,city|culture|nature,wikidata-Q272153,Sigiriya,Matale,adventure|culture|history,Wikidata,https://www.wikidata.org/wiki/Q272153,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q45690,P15,city|culture|nature,wikidata-Q45690,Dambulla Cave Temple,Matale,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q45690,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q65949703,P15,city|culture|nature,wikidata-Q65949703,Pidurangala Rock,Matale,adventure|nature|religion,Wikidata,https://www.wikidata.org/wiki/Q65949703,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q3335386,P15,city|culture|nature,wikidata-Q3335386,Nalanda Gedige,Matale,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q3335386,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q18915186,P15,city|culture|nature,wikidata-Q18915186,Sembuwatta Lake,Matale,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q18915186,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::osm-way-191390663,P15,city|culture|nature,osm-way-191390663,Sigiriya Museum,Matale,culture|history,OpenStreetMap,https://www.openstreetmap.org/way/191390663,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::osm-node-2714398529,P15,city|culture|nature,osm-node-2714398529,NIFS Sam Popham's Arboretum,Matale,nature|wildlife,OpenStreetMap,https://www.openstreetmap.org/node/2714398529,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q1146327,P15,city|culture|nature,wikidata-Q1146327,Pidurutalagala,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q1146327,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q19710937,P15,city|culture|nature,wikidata-Q19710937,Dunsinane Falls,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q19710937,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q23585049,P15,city|culture|nature,wikidata-Q23585049,One Tree Hill,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q23585049,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q37551,P15,city|culture|nature,wikidata-Q37551,Devon Falls,Nuwara Eliya,nature,Wikidata,https://www.wikidata.org/wiki/Q37551,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q375975,P15,city|culture|nature,wikidata-Q375975,Kirigalpoththa,Nuwara Eliya,adventure|nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q375975,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q37700,P15,city|culture|nature,wikidata-Q37700,Elgin Falls,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q37700,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q38350,P15,city|culture|nature,wikidata-Q38350,St. Clair's Falls,Nuwara Eliya,nature,Wikidata,https://www.wikidata.org/wiki/Q38350,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q5640438,P15,city|culture|nature,wikidata-Q5640438,Hakgala,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q5640438,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q7796948,P15,city|culture|nature,wikidata-Q7796948,Totapolakanda,Nuwara Eliya,adventure|nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q7796948,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P15::wikidata-Q97262496,P15,city|culture|nature,wikidata-Q97262496,Kurundu Oya Waterfall,Nuwara Eliya,adventure|nature,Wikidata,https://www.wikidata.org/wiki/Q97262496,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P16::wikidata-Q15717689,P16,religion|wildlife,wikidata-Q15717689,Temple of the Sacred Tooth Relic,Kandy,culture|history|religion,Wikidata,https://www.wikidata.org/wiki/Q15717689,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P16::wikidata-Q3119056,P16,religion|wildlife,wikidata-Q3119056,"Royal Botanic Gardens, Peradeniya",Kandy,nature,Wikidata,https://www.wikidata.org/wiki/Q3119056,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P16::wikidata-Q5966035,P16,religion|wildlife,wikidata-Q5966035,Kandy Lake,Kandy,city|nature,Wikidata,https://www.wikidata.org/wiki/Q5966035,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P16::wikidata-Q7876953,P16,religion|wildlife,wikidata-Q7876953,Udawatta Kele Sanctuary,Kandy,nature|wildlife,Wikidata,https://www.wikidata.org/wiki/Q7876953,training,rule_derived_weak_training_v2,1,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P16::osm-node-3276843504,P16,religion|wildlife,osm-node-3276843504,Ceylon Tea Museum,Kandy,culture|history,OpenStreetMap,https://www.openstreetmap.org/node/3276843504,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P16::osm-node-4157023134,P16,religion|wildlife,osm-node-4157023134,Arthur's Seat,Kandy,city|nature,OpenStreetMap,https://www.openstreetmap.org/node/4157023134,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
P16::wikidata-Q20859170,P16,religion|wildlife,wikidata-Q20859170,British Garrison Cemetery,Kandy,history,Wikidata,https://www.wikidata.org/wiki/Q20859170,training,rule_derived_weak_training_v2,0,,,,rule_derived_weak_supervision_not_human,verified_tag_interest_coverage_v1,
